id,prediction
673792,16.123046875
673793,16.36328125
673794,18.26171875
673795,17.181640625
673796,14.591796875
673797,15.12890625
673798,16.521484375
673799,15.392578125
673800,15.5859375
673801,17.505859375
673802,16.3984375
673803,14.548828125
673804,15.087890625
673805,16.353515625
673806,15.33203125
673807,15.5390625
673808,17.392578125
673809,16.35546875
673810,14.486328125
673811,14.900390625
673812,16.240234375
673813,15.2734375
673814,15.43359375
673815,17.400390625
673816,16.234375
673817,14.50390625
673818,14.916015625
673819,16.240234375
673820,15.306640625
673821,15.4296875
673822,17.404296875
673823,16.19140625
673824,14.52734375
673825,14.8046875
673826,16.248046875
673827,15.34375
673828,15.4375
673829,17.587890625
673830,16.181640625
673831,14.46875
673832,14.798828125
673833,16.166015625
673834,15.369140625
673835,15.3515625
673836,17.4765625
673837,16.0234375
673838,14.55078125
673839,14.666015625
673840,16.080078125
673841,15.291015625
673842,15.3046875
673843,17.318359375
673844,15.9375
673845,14.556640625
673846,14.662109375
673847,16.091796875
673848,15.201171875
673849,15.380859375
673850,17.353515625
673851,15.94921875
673852,14.677734375
673853,14.552734375
673854,16.0859375
673855,15.193359375
673856,15.341796875
673857,17.251953125
673858,15.91015625
673859,14.416015625
673860,14.244140625
673861,15.787109375
673862,14.78125
673863,14.978515625
673864,16.962890625
673865,15.5546875
673866,14.423828125
673867,14.216796875
673868,15.966796875
673869,14.943359375
673870,15.16796875
673871,17.025390625
673872,15.7265625
673873,14.48046875
673874,14.138671875
673875,15.873046875
673876,14.796875
673877,15.09375
673878,16.98046875
673879,15.64453125
673880,14.556640625
673881,14.310546875
673882,16.052734375
673883,14.998046875
673884,15.439453125
673885,17.029296875
673886,15.8359375
673887,14.537109375
673888,14.212890625
673889,15.970703125
673890,14.841796875
673891,15.341796875
673892,16.96875
673893,15.9140625
673894,14.3984375
673895,14.271484375
673896,16.154296875
673897,14.873046875
673898,15.404296875
673899,16.833984375
673900,15.962890625
673901,14.55078125
673902,14.369140625
673903,16.216796875
673904,14.982421875
673905,15.50390625
673906,16.935546875
673907,16.044921875
673908,14.44140625
673909,14.380859375
673910,16.162109375
673911,14.900390625
673912,15.462890625
673913,16.947265625
673914,16.287109375
673915,14.408203125
673916,14.373046875
673917,16.171875
673918,14.873046875
673919,15.5078125
673920,16.919921875
673921,16.21484375
673922,14.501953125
673923,14.458984375
673924,16.2421875
673925,14.966796875
673926,15.517578125
673927,17.013671875
673928,16.486328125
673929,14.498046875
673930,14.435546875
673931,16.251953125
673932,14.943359375
673933,15.509765625
673934,16.990234375
673935,16.484375
673936,10.421875
673937,10.796875
673938,10.490234375
673939,9.330078125
673940,9.765625
673941,11.87109375
673942,12.447265625
673943,10.498046875
673944,10.8203125
673945,10.513671875
673946,9.353515625
673947,9.8125
673948,11.875
673949,12.470703125
673950,10.53125
673951,10.875
673952,10.568359375
673953,9.408203125
673954,9.876953125
673955,11.978515625
673956,12.509765625
673957,10.40625
673958,10.90625
673959,10.599609375
673960,9.455078125
673961,9.890625
673962,11.986328125
673963,12.541015625
673964,11.26171875
673965,11.75390625
673966,11.451171875
673967,10.4296875
673968,10.658203125
673969,12.603515625
673970,13.384765625
673971,10.48046875
673972,10.9765625
673973,10.685546875
673974,9.623046875
673975,9.876953125
673976,11.830078125
673977,12.611328125
673978,10.4375
673979,10.953125
673980,10.791015625
673981,9.591796875
673982,9.837890625
673983,11.783203125
673984,12.564453125
673985,10.328125
673986,10.896484375
673987,10.69921875
673988,9.537109375
673989,9.728515625
673990,11.677734375
673991,12.455078125
673992,10.32421875
673993,10.88671875
673994,10.642578125
673995,9.494140625
673996,9.720703125
673997,11.673828125
673998,12.451171875
673999,10.3359375
674000,10.8984375
674001,10.75390625
674002,9.66015625
674003,9.736328125
674004,11.681640625
674005,12.494140625
674006,10.26171875
674007,10.8359375
674008,10.654296875
674009,9.521484375
674010,9.650390625
674011,11.599609375
674012,12.484375
674013,10.287109375
674014,10.755859375
674015,10.650390625
674016,9.427734375
674017,9.58984375
674018,11.525390625
674019,12.380859375
674020,10.27734375
674021,10.861328125
674022,10.634765625
674023,9.392578125
674024,9.607421875
674025,11.666015625
674026,12.390625
674027,10.24609375
674028,10.783203125
674029,10.591796875
674030,9.35546875
674031,9.552734375
674032,11.625
674033,12.384765625
674034,10.1875
674035,10.68359375
674036,10.486328125
674037,9.248046875
674038,9.50390625
674039,11.541015625
674040,12.279296875
674041,10.107421875
674042,10.5234375
674043,10.224609375
674044,9.037109375
674045,9.3515625
674046,11.427734375
674047,12.220703125
674048,10.33203125
674049,10.677734375
674050,10.431640625
674051,9.21875
674052,9.53125
674053,11.630859375
674054,12.341796875
674055,10.181640625
674056,10.583984375
674057,10.287109375
674058,9.05078125
674059,9.451171875
674060,11.638671875
674061,12.23046875
674062,10.330078125
674063,10.634765625
674064,10.408203125
674065,9.150390625
674066,9.5234375
674067,11.654296875
674068,12.298828125
674069,10.1796875
674070,10.6171875
674071,10.298828125
674072,9.123046875
674073,9.509765625
674074,11.654296875
674075,12.2890625
674076,10.34765625
674077,10.669921875
674078,10.408203125
674079,9.232421875
674080,9.599609375
674081,11.642578125
674082,12.384765625
674083,10.27734375
674084,10.72265625
674085,10.412109375
674086,9.2734375
674087,9.60546875
674088,11.712890625
674089,12.34375
674090,10.2578125
674091,10.677734375
674092,10.271484375
674093,9.111328125
674094,9.5859375
674095,11.5703125
674096,12.3828125
674097,10.23828125
674098,10.6640625
674099,10.283203125
674100,9.119140625
674101,9.494140625
674102,11.626953125
674103,12.322265625
674104,10.33203125
674105,10.6796875
674106,10.373046875
674107,9.212890625
674108,9.583984375
674109,11.681640625
674110,12.412109375
674111,10.263671875
674112,10.66015625
674113,10.349609375
674114,9.193359375
674115,9.564453125
674116,11.63671875
674117,12.388671875
674118,10.3515625
674119,10.8515625
674120,10.544921875
674121,9.380859375
674122,9.751953125
674123,11.837890625
674124,12.603515625
674125,10.375
674126,10.875
674127,10.568359375
674128,9.404296875
674129,9.775390625
674130,11.728515625
674131,12.501953125
674132,10.4296875
674133,10.9296875
674134,10.623046875
674135,9.462890625
674136,9.833984375
674137,11.783203125
674138,12.564453125
674139,10.4609375
674140,10.95703125
674141,10.654296875
674142,9.498046875
674143,9.861328125
674144,11.806640625
674145,12.587890625
674146,10.53515625
674147,11.03125
674148,10.728515625
674149,9.705078125
674150,9.943359375
674151,11.884765625
674152,12.662109375
674153,10.4921875
674154,11.017578125
674155,10.693359375
674156,9.630859375
674157,9.947265625
674158,11.837890625
674159,12.619140625
674160,10.3828125
674161,10.958984375
674162,10.587890625
674163,9.49609375
674164,9.869140625
674165,11.728515625
674166,12.509765625
674167,10.42578125
674168,10.947265625
674169,10.576171875
674170,9.615234375
674171,9.865234375
674172,11.724609375
674173,12.501953125
674174,10.541015625
674175,11.0078125
674176,10.623046875
674177,9.560546875
674178,9.873046875
674179,11.7578125
674180,12.513671875
674181,10.33984375
674182,10.83984375
674183,10.451171875
674184,9.5234375
674185,9.771484375
674186,11.62109375
674187,12.38671875
674188,10.205078125
674189,10.68359375
674190,10.302734375
674191,9.345703125
674192,9.66015625
674193,11.49609375
674194,12.267578125
674195,10.43359375
674196,10.81640625
674197,10.330078125
674198,9.3359375
674199,9.646484375
674200,11.51953125
674201,12.3046875
674202,10.2890625
674203,10.685546875
674204,10.224609375
674205,9.240234375
674206,9.5703125
674207,11.45703125
674208,12.26171875
674209,10.494140625
674210,10.716796875
674211,10.310546875
674212,9.283203125
674213,9.603515625
674214,11.568359375
674215,12.326171875
674216,10.51171875
674217,10.703125
674218,10.265625
674219,9.3046875
674220,9.62109375
674221,11.6796875
674222,12.392578125
674223,10.455078125
674224,10.8125
674225,10.365234375
674226,9.333984375
674227,9.673828125
674228,11.767578125
674229,12.482421875
674230,10.546875
674231,10.8125
674232,10.365234375
674233,9.41015625
674234,9.671875
674235,11.751953125
674236,12.44921875
674237,10.41015625
674238,10.728515625
674239,10.34765625
674240,9.294921875
674241,9.611328125
674242,11.787109375
674243,12.431640625
674244,10.451171875
674245,10.791015625
674246,10.361328125
674247,9.310546875
674248,9.548828125
674249,11.720703125
674250,12.43359375
674251,10.400390625
674252,10.814453125
674253,10.427734375
674254,9.267578125
674255,9.638671875
674256,11.845703125
674257,12.50390625
674258,10.40625
674259,10.814453125
674260,10.404296875
674261,9.244140625
674262,9.619140625
674263,11.771484375
674264,12.4375
674265,10.400390625
674266,10.89453125
674267,10.490234375
674268,9.330078125
674269,9.701171875
674270,11.84765625
674271,12.541015625
674272,10.435546875
674273,10.8203125
674274,10.513671875
674275,9.353515625
674276,9.724609375
674277,11.802734375
674278,12.529296875
674279,10.494140625
674280,10.875
674281,10.568359375
674282,9.408203125
674283,9.783203125
674284,11.837890625
674285,12.669921875
674286,10.525390625
674287,10.90625
674288,10.599609375
674289,9.435546875
674290,9.806640625
674291,11.83984375
674292,12.71484375
674293,11.26171875
674294,11.75390625
674295,11.451171875
674296,10.287109375
674297,10.697265625
674298,12.755859375
674299,13.517578125
674300,10.48046875
674301,10.9765625
674302,10.669921875
674303,9.537109375
674304,10.072265625
674305,11.830078125
674306,12.611328125
674307,10.4375
674308,10.93359375
674309,10.693359375
674310,9.638671875
674311,9.978515625
674312,11.791015625
674313,12.564453125
674314,10.328125
674315,10.82421875
674316,10.634765625
674317,9.501953125
674318,9.828125
674319,11.677734375
674320,12.455078125
674321,10.32421875
674322,10.8359375
674323,10.595703125
674324,9.455078125
674325,9.919921875
674326,11.673828125
674327,12.451171875
674328,10.3359375
674329,10.923828125
674330,10.607421875
674331,9.57421875
674332,9.939453125
674333,11.681640625
674334,12.462890625
674335,10.25
674336,10.83203125
674337,10.576171875
674338,9.466796875
674339,10.060546875
674340,11.603515625
674341,12.380859375
674342,10.1640625
674343,10.79296875
674344,10.529296875
674345,9.47265625
674346,9.892578125
674347,11.517578125
674348,12.298828125
674349,10.216796875
674350,10.849609375
674351,10.4921875
674352,9.443359375
674353,9.833984375
674354,11.537109375
674355,12.3359375
674356,10.18359375
674357,10.884765625
674358,10.443359375
674359,9.35546875
674360,9.80859375
674361,11.537109375
674362,12.453125
674363,9.841796875
674364,10.580078125
674365,10.078125
674366,8.994140625
674367,9.482421875
674368,11.177734375
674369,12.068359375
674370,10.16015625
674371,10.736328125
674372,10.306640625
674373,9.216796875
674374,9.74609375
674375,11.412109375
674376,12.29296875
674377,9.994140625
674378,10.6484375
674379,10.126953125
674380,9.048828125
674381,9.466796875
674382,11.279296875
674383,12.25
674384,10.15625
674385,10.751953125
674386,10.287109375
674387,9.216796875
674388,9.673828125
674389,11.451171875
674390,12.501953125
674391,10.05859375
674392,10.658203125
674393,10.189453125
674394,9.115234375
674395,9.5078125
674396,11.353515625
674397,12.4609375
674398,10.158203125
674399,10.65234375
674400,10.283203125
674401,9.19921875
674402,9.599609375
674403,11.443359375
674404,12.455078125
674405,10.09765625
674406,10.642578125
674407,10.251953125
674408,9.177734375
674409,9.52734375
674410,11.41015625
674411,12.453125
674412,10.177734375
674413,10.732421875
674414,10.330078125
674415,9.310546875
674416,9.685546875
674417,11.482421875
674418,12.453125
674419,10.125
674420,10.701171875
674421,10.458984375
674422,9.150390625
674423,9.720703125
674424,11.515625
674425,12.47265625
674426,10.0859375
674427,10.654296875
674428,10.271484375
674429,9.111328125
674430,9.482421875
674431,11.466796875
674432,12.37109375
674433,10.09375
674434,10.59375
674435,10.287109375
674436,9.119140625
674437,9.494140625
674438,11.443359375
674439,12.365234375
674440,10.1875
674441,10.6796875
674442,10.373046875
674443,9.212890625
674444,9.587890625
674445,11.533203125
674446,12.458984375
674447,10.1640625
674448,10.66015625
674449,10.353515625
674450,9.193359375
674451,9.564453125
674452,11.517578125
674453,12.453125
674454,10.8515625
674455,11.3515625
674456,11.044921875
674457,9.880859375
674458,10.251953125
674459,12.205078125
674460,13.076171875
674461,10.875
674462,11.375
674463,11.068359375
674464,9.904296875
674465,10.275390625
674466,12.228515625
674467,13.001953125
674468,10.94921875
674469,11.4296875
674470,11.123046875
674471,9.962890625
674472,10.333984375
674473,12.283203125
674474,13.064453125
674475,11.021484375
674476,11.45703125
674477,11.169921875
674478,10.009765625
674479,10.38671875
674480,12.306640625
674481,13.087890625
674482,11.87109375
674483,12.328125
674484,12.08203125
674485,10.873046875
674486,11.361328125
674487,13.201171875
674488,13.939453125
674489,11.12109375
674490,11.619140625
674491,11.30078125
674492,10.076171875
674493,10.548828125
674494,12.44921875
674495,13.162109375
674496,11.0859375
674497,11.546875
674498,11.25
674499,10.037109375
674500,10.486328125
674501,12.392578125
674502,13.119140625
674503,11.041015625
674504,11.51171875
674505,11.173828125
674506,9.951171875
674507,10.505859375
674508,12.3125
674509,13.009765625
674510,11.04296875
674511,11.583984375
674512,11.158203125
674513,9.958984375
674514,10.451171875
674515,12.349609375
674516,13.048828125
674517,11.044921875
674518,11.54296875
674519,11.298828125
674520,9.970703125
674521,10.607421875
674522,12.50390625
674523,13.2109375
674524,10.916015625
674525,11.5390625
674526,11.107421875
674527,9.818359375
674528,10.416015625
674529,12.3203125
674530,13.015625
674531,10.791015625
674532,11.49609375
674533,11.044921875
674534,9.7734375
674535,10.30078125
674536,12.27734375
674537,13.013671875
674538,10.59375
674539,11.205078125
674540,10.810546875
674541,9.501953125
674542,10.076171875
674543,12.046875
674544,12.806640625
674545,10.697265625
674546,11.376953125
674547,10.9296875
674548,9.685546875
674549,10.193359375
674550,12.177734375
674551,12.939453125
674552,10.626953125
674553,11.259765625
674554,10.865234375
674555,9.587890625
674556,10.103515625
674557,12.1171875
674558,12.931640625
674559,10.65234375
674560,11.330078125
674561,10.9140625
674562,9.662109375
674563,10.142578125
674564,12.125
674565,12.96484375
674566,10.6640625
674567,11.341796875
674568,10.990234375
674569,9.724609375
674570,10.216796875
674571,12.197265625
674572,13.123046875
674573,10.6796875
674574,11.330078125
674575,10.921875
674576,9.72265625
674577,10.166015625
674578,12.14453125
674579,12.998046875
674580,10.63671875
674581,11.267578125
674582,10.896484375
674583,9.662109375
674584,10.107421875
674585,11.986328125
674586,12.919921875
674587,10.71875
674588,11.34765625
674589,10.955078125
674590,9.744140625
674591,10.119140625
674592,12.064453125
674593,13.0234375
674594,10.3359375
674595,10.998046875
674596,10.529296875
674597,9.365234375
674598,9.736328125
674599,11.689453125
674600,12.615234375
674601,10.359375
674602,10.984375
674603,10.552734375
674604,9.388671875
674605,9.759765625
674606,11.712890625
674607,12.64453125
674608,10.4140625
674609,10.9140625
674610,10.607421875
674611,9.447265625
674612,9.818359375
674613,11.767578125
674614,12.654296875
674615,10.4609375
674616,10.94140625
674617,10.638671875
674618,9.474609375
674619,9.845703125
674620,11.791015625
674621,12.705078125
674622,11.396484375
674623,11.7890625
674624,11.490234375
674625,10.322265625
674626,10.697265625
674627,12.642578125
674628,13.537109375
674629,10.619140625
674630,11.01171875
674631,10.708984375
674632,9.544921875
674633,9.916015625
674634,11.900390625
674635,12.736328125
674636,10.64453125
674637,10.96875
674638,10.662109375
674639,9.517578125
674640,9.884765625
674641,11.986328125
674642,12.603515625
674643,10.5546875
674644,10.859375
674645,10.552734375
674646,9.435546875
674647,9.869140625
674648,11.833984375
674649,12.494140625
674650,10.484375
674651,10.85546875
674652,10.673828125
674653,9.447265625
674654,9.861328125
674655,11.8046875
674656,12.486328125
674657,10.6953125
674658,10.875
674659,10.6796875
674660,9.443359375
674661,9.853515625
674662,11.876953125
674663,12.498046875
674664,10.466796875
674665,10.71484375
674666,10.533203125
674667,9.279296875
674668,9.744140625
674669,11.685546875
674670,12.330078125
674671,10.40625
674672,10.68359375
674673,10.560546875
674674,9.275390625
674675,9.701171875
674676,11.771484375
674677,12.302734375
674678,10.283203125
674679,10.603515625
674680,10.52734375
674681,9.169921875
674682,9.693359375
674683,11.630859375
674684,12.205078125
674685,10.294921875
674686,10.625
674687,10.59765625
674688,9.193359375
674689,9.6484375
674690,11.59375
674691,12.2421875
674692,10.171875
674693,10.564453125
674694,10.404296875
674695,9.078125
674696,9.541015625
674697,11.478515625
674698,12.173828125
674699,10.19921875
674700,10.654296875
674701,10.591796875
674702,9.15625
674703,9.603515625
674704,11.6015625
674705,12.251953125
674706,10.205078125
674707,10.62109375
674708,10.455078125
674709,9.115234375
674710,9.580078125
674711,11.55078125
674712,12.228515625
674713,10.203125
674714,10.734375
674715,10.568359375
674716,9.212890625
674717,9.6796875
674718,11.625
674719,12.333984375
674720,10.267578125
674721,10.724609375
674722,10.474609375
674723,9.236328125
674724,9.642578125
674725,11.646484375
674726,12.353515625
674727,10.236328125
674728,10.697265625
674729,10.478515625
674730,9.173828125
674731,9.6171875
674732,11.564453125
674733,12.298828125
674734,10.23046875
674735,10.693359375
674736,10.4765625
674737,9.205078125
674738,9.59375
674739,11.58984375
674740,12.306640625
674741,10.345703125
674742,10.71875
674743,10.537109375
674744,9.314453125
674745,9.693359375
674746,11.65234375
674747,12.38671875
674748,10.203125
674749,10.69921875
674750,10.5078125
674751,9.271484375
674752,9.697265625
674753,11.64453125
674754,12.34375
674755,9.6953125
674756,10.1875
674757,9.880859375
674758,8.720703125
674759,9.095703125
674760,11.13671875
674761,11.830078125
674762,9.71875
674763,10.2109375
674764,9.904296875
674765,8.744140625
674766,9.115234375
674767,11.064453125
674768,11.869140625
674769,9.7734375
674770,10.265625
674771,9.958984375
674772,8.798828125
674773,9.173828125
674774,11.119140625
674775,11.900390625
674776,9.796875
674777,10.296875
674778,9.990234375
674779,8.826171875
674780,9.197265625
674781,11.150390625
674782,11.931640625
674783,10.65234375
674784,11.14453125
674785,10.841796875
674786,9.677734375
674787,10.048828125
674788,11.994140625
674789,12.775390625
674790,9.87109375
674791,10.3671875
674792,10.060546875
674793,8.900390625
674794,9.275390625
674795,11.220703125
674796,12.001953125
674797,9.869140625
674798,10.357421875
674799,10.017578125
674800,8.857421875
674801,9.228515625
674802,11.181640625
674803,11.955078125
674804,9.837890625
674805,10.2421875
674806,9.923828125
674807,8.78125
674808,9.130859375
674809,11.068359375
674810,11.845703125
674811,9.796875
674812,10.2265625
674813,10.08984375
674814,8.8515625
674815,9.138671875
674816,11.064453125
674817,11.841796875
674818,9.818359375
674819,10.275390625
674820,10.107421875
674821,8.8828125
674822,9.142578125
674823,11.236328125
674824,11.861328125
674825,9.7734375
674826,10.236328125
674827,9.994140625
674828,8.873046875
674829,9.087890625
674830,11.154296875
674831,11.861328125
674832,9.6640625
674833,10.15234375
674834,10.138671875
674835,8.787109375
674836,9.005859375
674837,11.0
674838,11.755859375
674839,9.748046875
674840,10.16015625
674841,10.087890625
674842,8.759765625
674843,8.994140625
674844,11.11328125
674845,11.720703125
674846,9.693359375
674847,10.166015625
674848,10.177734375
674849,8.904296875
674850,8.974609375
674851,11.056640625
674852,11.748046875
674853,9.326171875
674854,9.76953125
674855,9.845703125
674856,8.498046875
674857,8.60546875
674858,10.806640625
674859,11.40625
674860,9.56640625
674861,10.08203125
674862,10.005859375
674863,8.685546875
674864,8.865234375
674865,11.005859375
674866,11.666015625
674867,9.369140625
674868,9.896484375
674869,9.833984375
674870,8.517578125
674871,8.681640625
674872,10.830078125
674873,11.546875
674874,9.607421875
674875,10.029296875
674876,9.921875
674877,8.662109375
674878,8.861328125
674879,10.994140625
674880,11.728515625
674881,9.4765625
674882,9.951171875
674883,9.8671875
674884,8.54296875
674885,8.748046875
674886,10.861328125
674887,11.572265625
674888,9.560546875
674889,9.92578125
674890,9.810546875
674891,8.572265625
674892,8.837890625
674893,10.92578125
674894,11.767578125
674895,9.509765625
674896,9.8984375
674897,9.787109375
674898,8.599609375
674899,8.810546875
674900,10.87109375
674901,11.693359375
674902,9.625
674903,9.9921875
674904,9.814453125
674905,8.619140625
674906,8.908203125
674907,10.99609375
674908,11.771484375
674909,9.515625
674910,10.0078125
674911,9.810546875
674912,8.615234375
674913,8.92578125
674914,10.962890625
674915,11.78515625
674916,9.4765625
674917,9.97265625
674918,9.783203125
674919,8.568359375
674920,8.876953125
674921,10.87109375
674922,11.603515625
674923,9.484375
674924,9.984375
674925,9.865234375
674926,8.623046875
674927,8.884765625
674928,10.833984375
674929,11.611328125
674930,9.578125
674931,10.0703125
674932,9.763671875
674933,8.603515625
674934,8.978515625
674935,10.923828125
674936,11.705078125
674937,9.5546875
674938,10.1171875
674939,9.744140625
674940,8.583984375
674941,8.955078125
674942,10.908203125
674943,11.681640625
674944,9.328125
674945,9.94921875
674946,9.513671875
674947,8.353515625
674948,8.728515625
674949,10.677734375
674950,11.455078125
674951,9.3515625
674952,9.943359375
674953,9.537109375
674954,8.380859375
674955,8.751953125
674956,10.705078125
674957,11.478515625
674958,9.447265625
674959,10.072265625
674960,9.591796875
674961,8.435546875
674962,8.806640625
674963,10.759765625
674964,11.533203125
674965,9.4765625
674966,10.19921875
674967,9.623046875
674968,8.462890625
674969,8.86328125
674970,10.783203125
674971,11.607421875
674972,10.337890625
674973,11.0078125
674974,10.474609375
674975,9.310546875
674976,9.697265625
674977,11.65625
674978,12.60546875
674979,9.615234375
674980,10.408203125
674981,9.705078125
674982,8.568359375
674983,8.912109375
674984,10.951171875
674985,11.837890625
674986,9.5546875
674987,10.404296875
674988,9.701171875
674989,8.6015625
674990,8.91015625
674991,10.908203125
674992,11.83203125
674993,9.466796875
674994,10.185546875
674995,9.595703125
674996,8.455078125
674997,8.798828125
674998,10.775390625
674999,11.87109375
675000,9.583984375
675001,10.216796875
675002,9.583984375
675003,8.498046875
675004,8.783203125
675005,10.802734375
675006,11.837890625
675007,9.587890625
675008,10.216796875
675009,9.603515625
675010,8.56640625
675011,8.833984375
675012,10.814453125
675013,12.119140625
675014,9.341796875
675015,10.072265625
675016,9.498046875
675017,8.44921875
675018,8.677734375
675019,10.712890625
675020,11.912109375
675021,9.431640625
675022,9.935546875
675023,9.50390625
675024,8.466796875
675025,8.689453125
675026,10.693359375
675027,11.814453125
675028,9.35546875
675029,9.912109375
675030,9.439453125
675031,8.365234375
675032,8.65234375
675033,10.62109375
675034,11.81640625
675035,9.24609375
675036,9.744140625
675037,9.38671875
675038,8.337890625
675039,8.5390625
675040,10.546875
675041,11.6328125
675042,9.072265625
675043,9.548828125
675044,9.17578125
675045,8.107421875
675046,8.392578125
675047,10.341796875
675048,11.50390625
675049,9.244140625
675050,9.759765625
675051,9.365234375
675052,8.2734375
675053,8.529296875
675054,10.525390625
675055,11.544921875
675056,9.126953125
675057,9.66796875
675058,9.23828125
675059,8.11328125
675060,8.458984375
675061,10.423828125
675062,11.46484375
675063,9.203125
675064,9.71484375
675065,9.255859375
675066,8.232421875
675067,8.509765625
675068,10.5078125
675069,11.384765625
675070,9.138671875
675071,9.53125
675072,9.224609375
675073,8.154296875
675074,8.498046875
675075,10.453125
675076,11.388671875
675077,9.1328125
675078,9.6328125
675079,9.322265625
675080,8.232421875
675081,8.58203125
675082,10.560546875
675083,11.462890625
675084,9.1484375
675085,9.6484375
675086,9.333984375
675087,8.267578125
675088,8.595703125
675089,10.564453125
675090,11.529296875
675091,9.109375
675092,9.60546875
675093,9.294921875
675094,8.134765625
675095,8.509765625
675096,10.462890625
675097,11.45703125
675098,9.1171875
675099,9.6171875
675100,9.310546875
675101,8.150390625
675102,8.517578125
675103,10.470703125
675104,11.248046875
675105,9.2109375
675106,9.7109375
675107,9.400390625
675108,8.236328125
675109,8.611328125
675110,10.560546875
675111,11.337890625
675112,9.1875
675113,9.6875
675114,9.384765625
675115,8.216796875
675116,8.587890625
675117,10.541015625
675118,11.314453125
675119,9.359375
675120,9.880859375
675121,9.623046875
675122,8.392578125
675123,8.763671875
675124,10.712890625
675125,11.490234375
675126,9.3828125
675127,9.990234375
675128,9.65234375
675129,8.416015625
675130,8.787109375
675131,10.736328125
675132,11.509765625
675133,9.4453125
675134,10.02734375
675135,9.712890625
675136,8.470703125
675137,8.841796875
675138,10.791015625
675139,11.572265625
675140,9.48046875
675141,10.0390625
675142,9.775390625
675143,8.541015625
675144,8.880859375
675145,10.84375
675146,11.595703125
675147,10.3359375
675148,10.982421875
675149,10.625
675150,9.517578125
675151,9.8515625
675152,11.705078125
675153,12.466796875
675154,9.5625
675155,10.18359375
675156,9.8671875
675157,8.705078125
675158,9.060546875
675159,10.908203125
675160,11.71875
675161,9.552734375
675162,10.19140625
675163,9.833984375
675164,8.6484375
675165,9.076171875
675166,10.89453125
675167,11.669921875
675168,9.43359375
675169,10.068359375
675170,9.73046875
675171,8.642578125
675172,9.04296875
675173,10.791015625
675174,11.630859375
675175,9.41015625
675176,10.091796875
675177,9.662109375
675178,8.603515625
675179,8.955078125
675180,10.787109375
675181,11.65625
675182,9.4375
675183,10.10546875
675184,9.767578125
675185,8.78515625
675186,9.166015625
675187,10.8046875
675188,11.626953125
675189,9.34765625
675190,9.935546875
675191,9.650390625
675192,8.681640625
675193,9.046875
675194,10.69921875
675195,11.744140625
675196,9.26171875
675197,9.966796875
675198,9.515625
675199,8.55859375
675200,8.931640625
675201,10.619140625
675202,11.67578125
675203,9.21484375
675204,9.8671875
675205,9.49609375
675206,8.56640625
675207,8.859375
675208,10.580078125
675209,11.5859375
675210,8.859375
675211,9.505859375
675212,9.033203125
675213,8.130859375
675214,8.513671875
675215,10.220703125
675216,11.29296875
675217,9.1015625
675218,9.755859375
675219,9.287109375
675220,8.451171875
675221,8.7265625
675222,10.458984375
675223,11.4765625
675224,8.9453125
675225,9.572265625
675226,9.123046875
675227,8.208984375
675228,8.482421875
675229,10.310546875
675230,11.3671875
675231,9.11328125
675232,9.6015625
675233,9.294921875
675234,8.396484375
675235,8.708984375
675236,10.482421875
675237,11.443359375
675238,9.015625
675239,9.5078125
675240,9.201171875
675241,8.205078125
675242,8.53515625
675243,10.376953125
675244,11.333984375
675245,9.1015625
675246,9.59375
675247,9.287109375
675248,8.30859375
675249,8.61328125
675250,10.462890625
675251,11.337890625
675252,9.0703125
675253,9.5703125
675254,9.259765625
675255,8.248046875
675256,8.595703125
675257,10.423828125
675258,11.310546875
675259,9.171875
675260,9.6640625
675261,9.357421875
675262,8.306640625
675263,8.697265625
675264,10.517578125
675265,11.298828125
675266,9.1875
675267,9.6796875
675268,9.548828125
675269,8.212890625
675270,8.587890625
675271,10.533203125
675272,11.314453125
675273,9.14453125
675274,9.640625
675275,9.474609375
675276,8.173828125
675277,8.544921875
675278,10.494140625
675279,11.275390625
675280,9.15625
675281,9.66796875
675282,9.396484375
675283,8.181640625
675284,8.556640625
675285,10.505859375
675286,11.283203125
675287,9.275390625
675288,9.798828125
675289,9.603515625
675290,8.275390625
675291,8.646484375
675292,10.595703125
675293,11.376953125
675294,9.279296875
675295,9.77734375
675296,9.556640625
675297,8.251953125
675298,8.626953125
675299,10.576171875
675300,11.353515625
675301,8.861328125
675302,9.794921875
675303,11.853515625
675304,9.029296875
675305,7.70703125
675306,10.025390625
675307,7.8046875
675308,8.884765625
675309,9.775390625
675310,11.830078125
675311,9.044921875
675312,7.783203125
675313,10.048828125
675314,8.001953125
675315,8.935546875
675316,9.830078125
675317,11.78125
675318,9.072265625
675319,7.771484375
675320,10.123046875
675321,7.9375
675322,8.962890625
675323,9.84765625
675324,11.80859375
675325,9.154296875
675326,7.7734375
675327,10.283203125
675328,8.029296875
675329,9.833984375
675330,10.673828125
675331,12.6640625
675332,10.138671875
675333,8.65234375
675334,11.107421875
675335,8.712890625
675336,9.091796875
675337,9.8828125
675338,11.8828125
675339,9.384765625
675340,7.759765625
675341,10.318359375
675342,7.984375
675343,9.044921875
675344,9.802734375
675345,11.83984375
675346,9.267578125
675347,7.720703125
675348,10.396484375
675349,7.783203125
675350,8.966796875
675351,9.697265625
675352,11.7265625
675353,9.22265625
675354,7.611328125
675355,10.27734375
675356,7.732421875
675357,8.966796875
675358,9.630859375
675359,11.7265625
675360,9.166015625
675361,7.603515625
675362,10.408203125
675363,7.751953125
